sampling,dataset,model,split,identity,task,seed,status,error,n_features,n_classes,n_train,n_val,n_test,classes_missing_in_train,classes_missing_in_val,classes_missing_in_test,n_entities_train,n_entities_val,n_entities_test,best_epoch,epochs_run,val_macro_f1,runtime_sec,test_accuracy,test_macro_f1,test_weighted_f1,test_binary_f1,test_macro_precision,test_macro_recall,test_fpr,test_support_test,test_n_classes_present,test_macro_f1_learnable,test_n_classes_learnable,identity_semantics,n_nodes,test_unseen_node_share,shuffle_labels,val_uninformative,source_file
entity,NF-CICIDS2018-v3,autoencoder,disjoint_ip,keep,binary,42,ok,,52.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,31.0,42.0,0.6151714911633002,374.7,0.9921452667527384,0.6193112222401842,0.9948157639489352,0.242570281124498,0.5718487187904849,0.8795068030163951,0.0074838558961437,120055.0,2.0,0.6193112222401842,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-CICIDS2018-v3,xgboost,disjoint_ip,drop,binary,42,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,508.0,508.0,0.8315921382888659,14.8,0.9987339136229229,0.8245676978821562,0.9987921529674328,0.6497695852534562,0.7972346666706107,0.8574675464104605,0.000800947788216,120055.0,2.0,0.8245676978821562,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-CICIDS2018-v3,mlp,disjoint_ip,drop,binary,42,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,8.0,19.0,0.5767650967706833,150.1,0.9861146974303444,0.5731886471592836,0.9916221964495078,0.1533773489080751,0.5424127745698617,0.8764865623983304,0.0135243371322731,120055.0,2.0,0.5731886471592836,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-CICIDS2018-v3,transformer,disjoint_ip,drop,binary,42,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,9.0,20.0,0.6455514073270182,326.5,0.9935362958643956,0.6357600182662113,0.9955689618614236,0.2747663551401869,0.5839826766432649,0.8700678628763157,0.0060571676483839,120055.0,2.0,0.6357600182662113,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-CICIDS2018-v3,autoencoder,disjoint_ip,drop,binary,42,ok,,48.0,2.0,560255.0,120055.0,120055.0,0.0,0.0,0.0,80139.0,50868.0,50869.0,30.0,41.0,0.5984770288638853,377.8,0.9905543292657532,0.6022269050369995,0.9939589584730428,0.209205020920502,0.5604327763202114,0.8761761273683164,0.0090690650603213,120055.0,2.0,0.6022269050369995,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,random,keep,binary,42,ok,,43.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,186547.0,79240.0,79411.0,436.0,436.0,0.843750821313766,12.3,0.999135402441882,0.8381521412276554,0.9991419238904105,0.676737160120846,0.8331270042911046,0.8433317339942743,0.0004530964286292,123757.0,2.0,0.8381521412276554,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,random,keep,binary,42,ok,,43.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,186547.0,79240.0,79411.0,12.0,23.0,0.5978954867509294,179.9,0.992638800229482,0.5881604032774961,0.9952276783144364,0.18001800180018,0.5524861201743313,0.8033178790123332,0.006861174490671,123757.0,2.0,0.5881604032774961,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,random,keep,binary,42,ok,,43.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,186547.0,79240.0,79411.0,9.0,20.0,0.6105855567586863,330.4,0.9936569244567984,0.5999307378567894,0.9957703180397766,0.2030456852791878,0.5605710176396306,0.803827612494541,0.0058417075262553,123757.0,2.0,0.5999307378567894,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,random,keep,binary,42,ok,,43.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,186547.0,79240.0,79411.0,18.0,29.0,0.6153995036131377,293.6,0.9941094241133834,0.6027563835388413,0.996005082219654,0.2084690553745928,0.5630521783206895,0.7918004040738571,0.0053562470670097,123757.0,2.0,0.6027563835388413,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,random,drop,binary,42,ok,,39.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,186547.0,79240.0,79411.0,436.0,436.0,0.6636982382832253,9.8,0.9967597792448104,0.6773580451958015,0.997530178281734,0.3563402889245586,0.6204413009802066,0.8390789167103729,0.0028237616712785,123757.0,2.0,0.6773580451958015,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,random,drop,binary,42,ok,,39.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,186547.0,79240.0,79411.0,12.0,23.0,0.6059352441210748,175.2,0.9935114781386104,0.594041023319589,0.995681876572714,0.1913393756294058,0.5569523287452118,0.788437597631906,0.0059468906257585,123757.0,2.0,0.594041023319589,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,random,drop,binary,42,ok,,39.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,186547.0,79240.0,79411.0,13.0,24.0,0.6564529698193766,342.1,0.9963638420452984,0.6385117398903903,0.99722989685142,0.2788461538461538,0.5940518853663905,0.7653581472128563,0.0030260368626308,123757.0,2.0,0.6385117398903903,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,random,drop,binary,42,ok,,39.0,2.0,577526.0,123755.0,123757.0,0.0,0.0,0.0,186547.0,79240.0,79411.0,21.0,32.0,0.6090513058049642,311.7,0.993939736742164,0.6003899740761242,0.9959136540470722,0.2038216560509554,0.5613450518331644,0.7917154484934892,0.0055261582277456,123757.0,2.0,0.6003899740761242,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,temporal,keep,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,temporal,keep,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,temporal,keep,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,temporal,keep,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,temporal,drop,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,temporal,drop,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,temporal,drop,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,temporal,drop,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,disjoint_ip,keep,binary,42,ok,,43.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,291.0,291.0,0.6859316592895459,12.4,0.9988929829664824,0.644800749978521,0.9987468331976812,0.2901554404145077,0.6968031010170657,0.614580197977266,0.0003478007667793,123756.0,2.0,0.644800749978521,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,disjoint_ip,keep,binary,42,ok,,43.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,7.0,18.0,0.5735716229119944,145.3,0.9917014124567698,0.5653121543812836,0.9949818917816006,0.134793597304128,0.5373875237471073,0.8238853204209039,0.0079670640762249,123756.0,2.0,0.5653121543812836,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,disjoint_ip,keep,binary,42,ok,,43.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,6.0,17.0,0.5935484186287184,278.2,0.9941255373476842,0.5877916510577663,0.9962453216833844,0.1785310734463276,0.5515945248895293,0.821004262448894,0.0055324587087694,123756.0,2.0,0.5877916510577663,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,disjoint_ip,keep,binary,42,ok,,43.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,18.0,29.0,0.5964051490525594,288.8,0.9939720094379264,0.5849619914780566,0.9961626470387988,0.1729490022172949,0.5498211033047099,0.8168331062838303,0.0056780497274212,123756.0,2.0,0.5849619914780566,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,xgboost,disjoint_ip,drop,binary,42,ok,,39.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,411.0,411.0,0.6725555205795125,14.3,0.9972526584569636,0.6537833413311058,0.9979436987497272,0.3089430894308943,0.6025162958169945,0.8102864165170757,0.0023779866379798,123756.0,2.0,0.6537833413311058,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,mlp,disjoint_ip,drop,binary,42,ok,,39.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,24.0,35.0,0.5809051698258175,277.0,0.9930427615630756,0.5766080402869644,0.9956790900629456,0.1567091087169441,0.544322951659898,0.8245566567846874,0.0066243913486581,123756.0,2.0,0.5766080402869644,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,transformer,disjoint_ip,drop,binary,42,ok,,39.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,5.0,16.0,0.6268149156528285,270.3,0.9977213226025404,0.6283768231254212,0.9981284589331793,0.2578947368421053,0.5946656889651165,0.6999744353839744,0.0016904734943462,123756.0,2.0,0.6283768231254212,2.0,identity_features_drop,,,False,True,results_v2/binary/results.csv
entity,NF-CSE-CIC-IDS2018-v2,autoencoder,disjoint_ip,drop,binary,42,ok,,39.0,2.0,577526.0,123756.0,123756.0,0.0,0.0,0.0,99660.0,62454.0,62454.0,10.0,21.0,0.5910239558813959,230.8,0.993616471120592,0.5808504261470013,0.9959759024663414,0.1649048625792812,0.5471511363611234,0.8166551617054781,0.0060339388841257,123756.0,2.0,0.5808504261470013,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,xgboost,random,keep,binary,42,ok,,43.0,2.0,386470.0,82815.0,82816.0,0.0,0.0,0.0,16214.0,3632.0,3649.0,398.0,398.0,0.9961483593282636,7.3,0.9965103361669244,0.996337892572026,0.9965115931983044,0.9955432184439816,0.9959831860542244,0.9966983466962578,0.0041617947244297,82816.0,2.0,0.996337892572026,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,mlp,random,keep,binary,42,ok,,43.0,2.0,386470.0,82815.0,82816.0,0.0,0.0,0.0,16214.0,3632.0,3649.0,48.0,59.0,0.9904207707748516,295.5,0.9906419049459042,0.990189452999168,0.9906499694534732,0.9880826067567776,0.9893612179971653,0.9910510198884976,0.0108206662835173,82816.0,2.0,0.990189452999168,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,transformer,random,keep,binary,42,ok,,43.0,2.0,386470.0,82815.0,82816.0,0.0,0.0,0.0,16214.0,3632.0,3649.0,25.0,36.0,0.9896648974781804,391.4,0.9905815301391035,0.9901166004991482,0.9905851539087056,0.9879729854750672,0.9897427101800058,0.9904970096797152,0.0091163122535127,82816.0,2.0,0.9901166004991482,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,autoencoder,random,keep,binary,42,ok,,43.0,2.0,386470.0,82815.0,82816.0,0.0,0.0,0.0,16214.0,3632.0,3649.0,33.0,44.0,0.9889885185949464,244.7,0.9896276081916536,0.9891226805654404,0.9896349374667304,0.986779123635972,0.9884425384065896,0.9898250673460522,0.0110783011950296,82816.0,2.0,0.9891226805654404,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,xgboost,random,drop,binary,42,ok,,39.0,2.0,386470.0,82815.0,82816.0,0.0,0.0,0.0,16214.0,3632.0,3649.0,587.0,587.0,0.9939455278278022,8.9,0.993950444358578,0.9936519909077056,0.993952854324072,0.992275551581122,0.9932621836485236,0.994048817656062,0.0064012366475752,82816.0,2.0,0.9936519909077056,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,mlp,random,drop,binary,42,ok,,39.0,2.0,386470.0,82815.0,82816.0,0.0,0.0,0.0,16214.0,3632.0,3649.0,70.0,81.0,0.9848697487669318,420.1,0.985642870942813,0.9849500307286192,0.9856558551170111,0.9817209094962104,0.9840911133371862,0.9858455085868914,0.0150815513585287,82816.0,2.0,0.9849500307286192,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,transformer,random,drop,binary,42,ok,,39.0,2.0,386470.0,82815.0,82816.0,0.0,0.0,0.0,16214.0,3632.0,3649.0,51.0,62.0,0.9858146420589284,612.3,0.98633114374034,0.98566863470848,0.9863421570321198,0.9825872942624212,0.9849004370213338,0.9864657593031728,0.0141501020630611,82816.0,2.0,0.98566863470848,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,autoencoder,random,drop,binary,42,ok,,39.0,2.0,386470.0,82815.0,82816.0,0.0,0.0,0.0,16214.0,3632.0,3649.0,28.0,39.0,0.9824512735614104,222.2,0.9835056027820712,0.9826993489109936,0.9835157046316696,0.9789645508023036,0.9821163492818828,0.9832988786146808,0.0157553657424839,82816.0,2.0,0.9826993489109936,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,xgboost,temporal,keep,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,mlp,temporal,keep,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,transformer,temporal,keep,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,autoencoder,temporal,keep,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,xgboost,temporal,drop,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,mlp,temporal,drop,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,transformer,temporal,drop,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,autoencoder,temporal,drop,binary,42,skipped,dataset has no timestamp column,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,xgboost,disjoint_ip,keep,binary,42,ok,,43.0,2.0,386471.0,82815.0,82815.0,0.0,0.0,0.0,7709.0,7682.0,7688.0,2.0,2.0,0.8932779336781383,3.6,0.9402765199541144,0.9393431443240964,0.940538552010668,0.9468674802337572,0.9366651730617436,0.944405967677962,0.0296017686410749,82815.0,2.0,0.9393431443240964,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,mlp,disjoint_ip,keep,binary,42,ok,,43.0,2.0,386471.0,82815.0,82815.0,0.0,0.0,0.0,7709.0,7682.0,7688.0,6.0,17.0,0.5925189030998287,88.7,0.6602064843325485,0.6490290199593001,0.6390782858934749,0.5863954377094479,0.7740993926400441,0.7063879932574388,0.0029285939877688,82815.0,2.0,0.6490290199593001,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,transformer,disjoint_ip,keep,binary,42,ok,,43.0,2.0,386471.0,82815.0,82815.0,0.0,0.0,0.0,7709.0,7682.0,7688.0,19.0,30.0,0.354490263200752,324.2,0.5181186983034475,0.4674525218723788,0.4413557913954148,0.3031900962092507,0.7002632095259878,0.5818073060125036,0.0173131585747509,82815.0,2.0,0.4674525218723788,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,autoencoder,disjoint_ip,keep,binary,42,ok,,43.0,2.0,386471.0,82815.0,82815.0,0.0,0.0,0.0,7709.0,7682.0,7688.0,11.0,22.0,0.5959475242788785,160.7,0.6795749562277366,0.6712959920596792,0.6630082090908646,0.6191296360087266,0.7811953316914932,0.7230382229223051,0.0033879812799678,82815.0,2.0,0.6712959920596792,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,xgboost,disjoint_ip,drop,binary,42,ok,,39.0,2.0,386471.0,82815.0,82815.0,0.0,0.0,0.0,7709.0,7682.0,7688.0,53.0,53.0,0.9418525467745004,3.8,0.9528225563001872,0.9520463899347392,0.9530156402071576,0.9581472078499428,0.94933493454736,0.956759267037504,0.0184616268052484,82815.0,2.0,0.9520463899347392,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,mlp,disjoint_ip,drop,binary,42,ok,,39.0,2.0,386471.0,82815.0,82815.0,0.0,0.0,0.0,7709.0,7682.0,7688.0,7.0,18.0,0.9159806139848864,96.3,0.9350359234438206,0.934033850463482,0.9353255399121264,0.9421642192169596,0.9313875747650906,0.9391595643109404,0.0348847225013638,82815.0,2.0,0.934033850463482,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,transformer,disjoint_ip,drop,binary,42,ok,,39.0,2.0,386471.0,82815.0,82815.0,0.0,0.0,0.0,7709.0,7682.0,7688.0,8.0,19.0,0.9166975133076088,208.6,0.9668538308277486,0.9659329234779068,0.9668227867271628,0.9715340502535492,0.966837912797637,0.9650922000148824,0.0459961526314278,82815.0,2.0,0.9659329234779068,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v2,autoencoder,disjoint_ip,drop,binary,42,ok,,39.0,2.0,386471.0,82815.0,82815.0,0.0,0.0,0.0,7709.0,7682.0,7688.0,23.0,34.0,0.9193024757763724,205.5,0.9433073718529252,0.9424513999717056,0.9435664516589536,0.9494699456492494,0.9397321591518976,0.9478557770129336,0.0235148870194378,82815.0,2.0,0.9424513999717056,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v3,xgboost,random,keep,binary,42,ok,,52.0,2.0,409983.0,87854.0,87853.0,0.0,0.0,0.0,10946.0,2598.0,2561.0,371.0,371.0,0.9741483762285535,8.9,0.9782136068204842,0.9741911787268368,0.9783319032958616,0.9640022569117924,0.9692500566792284,0.9795554126989264,0.0237463174592897,87853.0,2.0,0.9741911787268368,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v3,mlp,random,keep,binary,42,ok,,52.0,2.0,409983.0,87854.0,87853.0,0.0,0.0,0.0,10946.0,2598.0,2561.0,6.0,17.0,0.9342233397315838,93.7,0.9439745939239412,0.934724859162256,0.9447107465015092,0.9101529699536344,0.9245352141541467,0.9474749689040588,0.0611382692868011,87853.0,2.0,0.934724859162256,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v3,transformer,random,keep,binary,42,ok,,52.0,2.0,409983.0,87854.0,87853.0,0.0,0.0,0.0,10946.0,2598.0,2561.0,27.0,38.0,0.956959005696936,444.5,0.9645202781919798,0.957648528172886,0.9645814458549168,0.9405889640712856,0.9560905840343372,0.9592467477104718,0.027776878500437,87853.0,2.0,0.957648528172886,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v3,autoencoder,random,keep,binary,42,ok,,52.0,2.0,409983.0,87854.0,87853.0,0.0,0.0,0.0,10946.0,2598.0,2561.0,8.0,19.0,0.9385940859230206,137.9,0.948197557283189,0.9383004412438544,0.9483429790132047,0.913589154499022,0.935891741837233,0.9408141873911122,0.0410178380653307,87853.0,2.0,0.9383004412438544,2.0,identity_features_keep,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v3,xgboost,random,drop,binary,42,ok,,48.0,2.0,409983.0,87854.0,87853.0,0.0,0.0,0.0,10946.0,2598.0,2561.0,460.0,460.0,0.9640014354187728,9.5,0.9688570680568678,0.9634030681322376,0.9691446031258708,0.949275093626015,0.9554578761727248,0.9726033460297498,0.0366149762051215,87853.0,2.0,0.9634030681322376,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v3,mlp,random,drop,binary,42,ok,,48.0,2.0,409983.0,87854.0,87853.0,0.0,0.0,0.0,10946.0,2598.0,2561.0,37.0,48.0,0.9237921936388512,281.6,0.9335025554050516,0.9237202526787928,0.93482153853225,0.8964037452120868,0.9098931652241352,0.943852228498747,0.0816148143352002,87853.0,2.0,0.9237202526787928,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
entity,NF-ToN-IoT-v3,transformer,random,drop,binary,42,ok,,48.0,2.0,409983.0,87854.0,87853.0,0.0,0.0,0.0,10946.0,2598.0,2561.0,24.0,35.0,0.9278424048123296,386.8,0.937304360693431,0.9275350803960316,0.9383480082708512,0.9009281243254912,0.915335278025032,0.9439955235750116,0.0724691637799864,87853.0,2.0,0.9275350803960316,2.0,identity_features_drop,,,False,False,results_v2/binary/results.csv
